,PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_is_Earth,HomePlanet_is_Europa,HomePlanet_is_Mars,Destination_is_55 Cancri e,Destination_is_PSO J318.5-22,Destination_is_TRAPPIST-1e,TotalConsume,group_num,cabin_num,deck_is_A,deck_is_B,deck_is_C,deck_is_D,deck_is_E,deck_is_F,deck_is_G,deck_is_T,side_is_P,side_is_S,is_kid,is_elder
1632,1728_01,0.0,G/280/P,38.0,0.0,0.03859845047811824,0.0,0.0,0.0038825419493038202,0.010069199850826669,Elle Bakerson,0,1,0,0,0,0,1,883.0,1,280,0,0,0,0,0,0,1,0,1,0,False,True
1633,1729_01,0.0,F/343/P,26.0,0.0,0.0014657639422070217,0.0,0.021241273625063853,0.02534808996786862,0.0,Billya Merce,1,1,0,0,0,0,1,1088.0,1,343,0,0,0,0,0,1,0,0,1,0,False,True
1634,1730_01,0.0,E/106/P,17.0,0.0,0.004746283241432261,0.0,0.0,0.0,0.03294244395640824,Elson Curton,1,1,0,0,1,0,0,863.0,1,106,0,0,0,0,1,0,0,0,1,0,False,True
1635,1731_01,1.0,G/281/P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Alfrey Santry,1,1,0,0,0,1,0,0.0,2,281,0,0,0,0,0,0,1,0,1,0,False,True
1636,1731_02,0.0,G/281/P,20.0,0.0,6.979828296223913e-05,0.02710227082145373,0.0,0.0,0.0,Lestie Santry,1,1,0,0,1,0,0,809.0,2,281,0,0,0,0,0,0,1,0,1,0,False,True
1637,1733_01,0.0,F/344/P,15.0,0.0,0.09325050603755147,0.003622580753362627,0.0,0.0,0.0,Stevey Chanan,0,1,0,0,0,0,1,1444.0,1,344,0,0,0,0,0,1,0,0,1,0,False,True
1638,1734_01,1.0,G/283/P,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Guadae Patrichane,1,1,0,0,0,0,1,0.0,1,283,0,0,0,0,0,0,1,0,1,0,False,True
1639,1736_01,1.0,G/284/P,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Therry Blancoy,0,1,0,0,0,1,0,0.0,1,284,0,0,0,0,0,0,1,0,1,0,False,True
1640,1738_01,0.0,E/129/S,18.0,0.0,0.0,0.0,0.0008087859696918099,0.020840771153159587,0.0,Rosey Sawyerson,0,1,0,0,0,0,1,0.0,2,129,0,0,0,0,1,0,0,0,0,1,False,True
1641,1738_02,1.0,G/268/S,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Wenny Sawyerson,1,1,0,0,1,0,0,0.0,2,268,0,0,0,0,0,0,1,0,0,1,False,True
1642,1739_01,1.0,G/269/S,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Wine Jarvey,1,1,0,0,0,1,0,0.0,1,269,0,0,0,0,0,0,1,0,0,1,False,True
1643,1740_01,0.0,G/270/S,22.0,0.0,0.05318629161722622,0.00043605138697883474,0.0004256768261535842,0.0,0.0,Eillis Torrez,0,1,0,0,0,0,1,785.0,1,270,0,0,0,0,0,0,1,0,0,1,False,True
1644,1742_01,0.0,D/55/P,34.0,1.0,0.003420115865149717,0.016033274075067924,0.01647369317214371,0.0,0.0,Anack Trad,0,0,0,1,0,1,0,914.0,1,55,0,0,0,1,0,0,0,0,1,0,False,True
1645,1745_01,0.0,E/130/S,28.0,0.0,0.0,0.04394056284171335,0.0,0.009862549089610853,0.251274188870012,Anack Trad,0,0,1,0,0,0,1,7595.0,1,130,0,0,0,0,1,0,0,0,0,1,False,True
1646,1746_01,1.0,F/331/S,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Clers Bache,1,0,0,1,0,0,1,0.0,1,331,0,0,0,0,0,1,0,0,0,1,False,True
1647,1747_01,0.0,G/271/S,19.0,0.0,0.0,0.0,0.021113570577217775,0.0005801499464476973,0.0,Line Santantines,1,1,0,0,1,0,0,509.0,1,271,0,0,0,0,0,0,1,0,0,1,False,True
1648,1748_01,0.0,G/287/P,21.0,0.0,0.0,0.0,0.0,8.925383791503035e-05,0.0334396883934861,Jeresa Burchrison,0,1,0,0,0,0,1,809.0,3,287,0,0,0,0,0,0,1,0,1,0,False,True
1649,1748_02,0.0,G/287/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Erice Burchrison,0,1,0,0,0,0,1,0.0,3,287,0,0,0,0,0,0,1,0,1,0,True,False
1650,1748_03,0.0,G/287/P,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Keithy Burchrison,1,1,0,0,0,0,1,0.0,3,287,0,0,0,0,0,0,1,0,1,0,True,False
1651,1749_01,1.0,G/288/P,59.0,0.0,0.0,0.0,0.0,0.0,0.0,Monald Coley,0,1,0,0,0,1,0,0.0,1,288,0,0,0,0,0,0,1,0,1,0,False,True
1652,1752_01,0.0,F/333/S,15.0,0.0,0.07021707266001256,3.3542414382987286e-05,0.0,0.0,0.012762607218331746,Dell Chavezalez,1,1,0,0,1,0,0,1315.0,1,333,0,0,0,0,0,1,0,0,0,1,False,True
1653,1753_01,1.0,G/272/S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Amela Moodson,1,1,0,0,0,0,1,0.0,1,272,0,0,0,0,0,0,1,0,0,1,False,True
1654,1755_01,1.0,G/273/S,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Leneva Mulley,0,1,0,0,0,0,1,0.0,1,273,0,0,0,0,0,0,1,0,0,1,False,True
1655,1757_01,0.0,F/334/S,67.0,0.0,0.0018147553570182174,0.027135813235836716,0.0,0.0017404498393430918,0.0010773629470020305,Juline Bradamss,0,1,0,0,0,0,1,900.0,1,334,0,0,0,0,0,1,0,0,0,1,False,True
1656,1758_01,0.0,G/274/S,55.0,0.0,0.040971592098834365,0.0,0.0,0.014191360228489824,0.00012431110926946505,Maril Fielsenders,0,1,0,0,0,0,1,908.0,1,274,0,0,0,0,0,0,1,0,0,1,False,True
1657,1760_01,0.0,F/336/S,50.0,0.0,0.051790325957981435,0.000704390702042733,0.0004256768261535842,0.0011602998928953946,0.00016574814569262006,Elicey Cardsay,0,1,0,0,0,0,1,803.0,1,336,0,0,0,0,0,1,0,0,0,1,False,True
1658,1761_01,0.0,F/347/P,23.0,0.0,0.010120751029524673,0.01643578304766377,0.0007236506044610931,0.0021867190289182434,4.1437036423155016e-05,Ine Sweekstarks,0,1,0,0,1,0,0,702.0,1,347,0,0,0,0,0,1,0,0,1,0,False,True
1659,1762_01,0.0,E/132/S,21.0,0.0,0.1675158791093739,0.00023479690068091102,0.0,0.0008925383791503035,0.0,Sylvin Casez,1,1,0,0,0,1,0,2427.0,2,132,0,0,0,0,1,0,0,0,0,1,False,True
1660,1762_02,0.0,G/275/S,15.0,0.0,0.00725902142807287,0.00023479690068091102,0.0,0.0077650838986076404,0.010483570215058219,Thery Casez,0,1,0,0,0,0,0,2427.0,2,275,0,0,0,0,0,0,1,0,0,1,False,True
1661,1763_01,0.0,E/133/S,41.0,0.0,0.0,0.10867742260087881,0.0,0.0026329882184933954,0.0,Diskeon Stering,1,0,1,0,0,0,1,3299.0,1,133,0,0,0,0,1,0,0,0,0,1,False,True
1662,1764_01,1.0,F/337/S,59.0,0.0,0.0,0.0,0.0,0.0,0.0,Gies Laai,1,0,0,1,0,0,1,0.0,2,337,0,0,0,0,0,1,0,0,0,1,False,True
1663,1764_02,0.0,E/134/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Cin Laai,0,0,0,1,0,0,1,0.0,2,134,0,0,0,0,1,0,0,0,0,1,False,True
1664,1766_01,0.0,F/338/S,21.0,0.0,0.007817407691770783,0.0,0.0,0.0,0.055235569552065635,Ronne Adavisons,0,1,0,0,1,0,0,1445.0,1,338,0,0,0,0,0,1,0,0,0,1,False,True
1665,1767_01,1.0,C/65/S,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Hekaron Gleroling,1,0,1,0,1,0,0,0.0,4,65,0,0,1,0,0,0,0,0,0,1,False,True
1666,1767_02,0.0,C/65/S,50.0,0.0,0.25664828645215326,0.026230168047496057,0.0,0.00026776151374509105,0.04839845854224506,Decruxa Stewder,1,0,1,0,0,0,1,5633.0,4,65,0,0,1,0,0,0,0,0,0,1,False,True
1667,1767_03,0.0,C/65/S,32.0,0.0,0.20751029524673692,0.11297085164190118,0.005278392644304444,0.002543734380578365,0.0017403555297725107,Coxatik Gleroling,1,0,1,0,0,0,1,6564.0,4,65,0,0,1,0,0,0,0,0,0,1,False,True
1668,1767_04,1.0,C/65/S,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Coxah Gleroling,1,0,1,0,0,0,1,0.0,4,65,0,0,1,0,0,0,0,0,0,1,False,True
1669,1768_01,0.0,G/276/S,46.0,0.0,0.0,0.0008050179451916949,0.0,0.03266690467690111,0.0,Artis Beckeey,0,1,0,0,0,0,1,756.0,1,276,0,0,0,0,0,0,1,0,0,1,False,True
1670,1769_01,1.0,F/339/S,58.0,0.0,0.0,0.0,0.0,0.0,0.0,Choney Sinda,1,0,0,1,0,0,1,0.0,1,339,0,0,0,0,0,1,0,0,0,1,False,True
1671,1770_01,1.0,B/75/S,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Tauxon Wincer,1,0,1,0,1,0,0,0.0,1,75,0,1,0,0,0,0,0,0,0,1,False,True
1672,1771_01,0.0,G/291/P,35.0,0.0,0.0,0.011337336061449703,0.01855950962029627,0.0,0.0,Antone Cardner,1,1,0,0,0,0,1,0.0,1,291,0,0,0,0,0,0,1,0,1,0,False,True
1673,1772_01,0.0,F/348/P,30.0,0.0,0.08515390521393174,0.0,0.0020858164481525627,0.0017404498393430918,0.0,Cheats Butty,0,0,0,1,0,0,1,1308.0,1,348,0,0,0,0,0,1,0,0,1,0,False,True
1674,1774_01,1.0,E/135/S,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Anakes Canie,1,0,0,1,0,0,1,0.0,1,135,0,0,0,0,1,0,0,0,0,1,False,True
1675,1775_01,0.0,G/277/S,43.0,0.0,0.0,0.0,0.03703388387536183,0.0,0.0005801185099241702,Murie Mejiaddox,1,1,0,0,0,0,1,884.0,1,277,0,0,0,0,0,0,1,0,0,1,False,True
1676,1776_01,0.0,G/278/S,21.0,0.0,0.0,0.0,0.034437255235824964,0.0,0.0,Lynnon Wolffy,0,1,0,0,0,0,1,809.0,1,278,0,0,0,0,0,0,1,0,0,1,False,True
1677,1778_01,1.0,G/279/S,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Stanya Adkinson,0,1,0,0,0,1,0,0.0,1,279,0,0,0,0,0,0,1,0,0,1,False,True
1678,1779_01,0.0,F/349/P,37.0,0.0,0.011446918405807216,0.020226075872941333,0.0,0.0,0.0004558074006547052,Evan Hermanapp,1,1,0,0,1,0,0,778.0,1,349,0,0,0,0,0,1,0,0,1,0,False,True
1679,1781_01,0.0,C/66/S,28.0,0.0,0.0,0.36983866098681784,0.0,0.0,0.0004972444370778602,Alballa Brailidy,1,0,1,0,1,0,0,11038.0,1,66,0,0,1,0,0,0,0,0,0,1,False,True
1680,1782_01,1.0,C/66/S,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Stald Moodson,0,1,0,0,0,0,1,0.0,2,66,0,0,1,0,0,0,0,0,0,1,False,True
1681,1782_02,0.0,F/341/S,40.0,0.0,0.041599776645494524,0.0,0.005746637153073387,0.003257765083898608,0.0,Carold Moodson,0,1,0,0,0,0,1,0.0,2,341,0,0,0,0,0,1,0,0,0,1,False,True
1682,1783_01,0.0,G/281/S,42.0,0.0,0.001954351922942696,0.0,0.0,0.0,0.024489288526084615,Carma Garnettiz,0,1,0,0,1,0,0,619.0,2,281,0,0,0,0,0,0,1,0,0,1,False,True
1683,1783_02,1.0,G/281/S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Francy Garnettiz,0,1,0,0,0,1,0,619.0,2,281,0,0,0,0,0,0,1,0,0,1,False,True
1684,1785_01,1.0,E/107/P,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Miten Kniva,0,0,0,1,1,0,0,619.0,1,107,0,0,0,0,1,0,0,0,1,0,False,True
1685,1786_01,0.0,F/342/S,51.0,0.0,0.001954351922942696,0.003152986952000805,0.0,0.0015173152445555158,0.0264368292379729,Violey Jacostaney,0,1,0,0,0,0,1,794.0,1,342,0,0,0,0,0,1,0,0,0,1,False,True
1686,1792_01,0.0,F/352/P,73.0,0.0,0.0018845536399804564,6.708482876597457e-05,0.003022305465690448,0.05390931810067833,0.0,Duckes Brazo,0,0,0,1,0,0,1,1308.0,1,352,0,0,0,0,0,1,0,0,1,0,False,True
1687,1796_01,1.0,C/67/S,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Alcyon Hariourcal,1,0,1,0,0,0,1,0.0,1,67,0,0,1,0,0,0,0,0,0,1,False,True
1688,1797_01,1.0,B/57/P,33.0,0.0,0.0,0.0,0.0,0.0,0.0,Dhenar Blanspe,1,0,1,0,1,0,0,0.0,1,57,0,1,0,0,0,0,0,0,1,0,False,True
1689,1798_01,0.0,E/137/S,39.0,0.0,6.979828296223913e-05,0.009224163955321505,0.0014047335263068278,0.016779721528025704,0.0043508888244312765,Bel Mcfarley,0,1,0,0,0,0,1,790.0,1,137,0,0,0,0,1,0,0,0,0,1,False,True
1690,1799_01,0.0,G/295/P,19.0,0.0,0.00034899141481119564,0.021433602790728878,0.0,0.0037486611924312744,0.007458666556167903,Shalle Leonaldez,0,1,0,0,0,0,1,908.0,1,295,0,0,0,0,0,0,1,0,1,0,False,True
1691,1800_01,0.0,G/283/S,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Jarena Goffey,1,1,0,0,1,0,0,0.0,5,283,0,0,0,0,0,0,1,0,0,1,True,False
1692,1800_02,1.0,G/283/S,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Nelle Goffey,0,1,0,0,1,0,0,0.0,5,283,0,0,0,0,0,0,1,0,0,1,True,False
1693,1800_03,1.0,G/283/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vick Goffey,0,1,0,0,0,0,1,0.0,5,283,0,0,0,0,0,0,1,0,0,1,True,False
1694,1800_04,0.0,G/283/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Annah Morsentley,1,1,0,0,0,0,1,0.0,5,283,0,0,0,0,0,0,1,0,0,1,True,False
1695,1800_05,1.0,G/283/S,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Wandy Goffey,1,1,0,0,0,0,1,0.0,5,283,0,0,0,0,0,0,1,0,0,1,True,False
1696,1802_01,0.0,E/109/P,33.0,0.0,0.0,0.0,8.513536523071684e-05,0.03512138521956444,4.1437036423155016e-05,Alley Brantuarez,0,1,0,0,0,0,1,790.0,1,109,0,0,0,0,1,0,0,0,1,0,False,True
1697,1803_01,0.0,F/354/P,23.0,0.0,0.0,0.0056686680307248515,0.0,0.02467868618350589,0.0,Nelsie Puckley,0,1,0,0,1,0,0,722.0,1,354,0,0,0,0,0,1,0,0,1,0,False,True
1698,1804_01,1.0,F/355/P,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Minies Curle,1,0,0,1,0,0,1,0.0,1,355,0,0,0,0,0,1,0,0,1,0,True,False
1699,1805_01,1.0,G/284/S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Doryn Bradlerson,1,1,0,0,0,0,1,0.0,1,284,0,0,0,0,0,0,1,0,0,1,False,True
1700,1806_01,0.0,E/138/S,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Goos Hotte,0,0,0,1,0,0,1,0.0,1,138,0,0,0,0,1,0,0,0,0,1,False,True
1701,1807_01,0.0,B/58/P,30.0,0.0,0.0,0.12484486633347869,0.00017027073046143367,0.006247768654052124,0.16761281233166203,Ainor Ingetrody,0,0,1,0,1,0,0,7911.0,1,58,0,1,0,0,0,0,0,0,1,0,False,True
1702,1808_01,0.0,F/346/S,33.0,0.0,0.0,0.0255928621742193,0.00034054146092286734,8.925383791503035e-05,0.0012431110926946504,Rician Pollarkeeks,0,1,0,0,0,0,1,803.0,1,346,0,0,0,0,0,1,0,0,0,1,False,True
1703,1810_01,0.0,F/356/P,56.0,0.0,0.3276331402247505,0.0,0.11327260343946875,0.002275972866833274,0.0,Whee Ruité,0,0,0,1,0,0,1,7406.0,1,356,0,0,0,0,0,1,0,0,1,0,False,True
1704,1811_01,1.0,G/285/S,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Gerry Georgasey,1,1,0,0,0,1,0,0.0,2,285,0,0,0,0,0,0,1,0,0,1,False,True
1705,1811_02,0.0,F/347/S,25.0,0.0,0.06477280658895791,0.0006708482876597458,0.0,0.0,0.0,Gerek Georgasey,0,1,0,0,0,0,1,948.0,2,347,0,0,0,0,0,1,0,0,0,1,False,True
1706,1812_01,0.0,F/357/P,25.0,0.0,0.0006281845466601522,0.028578137054305168,0.0031074408309211647,0.0005355230274901821,0.002361911076119836,Agnesa Hickson,1,0,0,0,0,0,1,1003.0,1,357,0,0,0,0,0,1,0,0,1,0,False,True
1707,1813_01,0.0,F/358/P,18.0,0.0,0.0,0.0,0.019325727907372723,0.0,0.010897940579289769,Allara Cainghannon,0,1,0,0,1,0,0,717.0,1,358,0,0,0,0,0,1,0,0,1,0,False,True
1708,1816_01,0.0,C/68/S,60.0,1.0,0.13198855308159418,0.021467145205111865,0.0,0.01606569082470546,0.002154725894004061,Naosura Dicomeng,1,0,1,0,0,0,1,2943.0,2,68,0,0,1,0,0,0,0,0,0,1,False,True
1709,1816_02,0.0,C/68/S,41.0,0.0,0.0,0.07828799516989234,4.256768261535842e-05,0.00026776151374509105,0.0009530518377325654,Shail Tertchty,1,0,1,0,0,0,1,2364.0,2,68,0,0,1,0,0,0,0,0,0,1,False,True
1710,1817_01,0.0,F/349/S,16.0,0.0,0.007817407691770783,0.0,0.0016175719393836199,0.003436272759728668,0.018356607135457673,Marky Lanks,0,1,0,0,0,1,0,670.0,1,349,0,0,0,0,0,1,0,0,0,1,False,True
1711,1818_01,1.0,G/297/P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Felia Portananney,1,1,0,0,0,0,1,0.0,1,297,0,0,0,0,0,0,1,0,1,0,False,True
1712,1821_01,0.0,G/298/P,26.0,0.0,0.0,0.00013416965753194915,0.015366933424144389,0.0,0.0007873036920399453,Ronna Cohendright,0,1,0,0,0,0,1,0.0,1,298,0,0,0,0,0,0,1,0,1,0,False,True
1713,1822_01,0.0,G/299/P,31.0,0.0,0.00013959656592447826,0.02720289806460269,0.0,0.0,0.0,Charly Mirez,1,1,0,0,0,0,1,813.0,1,299,0,0,0,0,0,0,1,0,1,0,False,True
1714,1823_01,0.0,G/299/P,67.0,0.0,0.009981154463600195,0.0022808841780431357,0.021113570577217775,0.008122099250267762,0.00037293332780839516,Loree Byerson,1,0,0,0,0,0,1,898.0,1,299,0,0,0,0,0,0,1,0,1,0,False,True
1715,1826_01,0.0,F/351/S,16.0,0.0,0.009981154463600195,0.007748297722470063,0.02422101140813894,8.925383791503035e-05,0.0,Mollen Lewintos,0,1,0,0,1,0,0,898.0,1,351,0,0,0,0,0,1,0,0,0,1,False,True
1716,1827_01,0.0,F/352/S,24.0,0.0,0.0,0.003152986952000805,4.256768261535842e-05,0.0024991074616208496,0.01769361455268719,Chrisa Norrison,0,1,0,0,1,0,0,578.0,1,352,0,0,0,0,0,1,0,0,0,1,False,True
1717,1828_01,0.0,F/361/P,19.0,0.0,0.0,0.04471203837252206,0.00012770304784607525,0.02784719742948947,0.010525007251481373,Thelix Hultz,1,1,0,0,0,0,0,2214.0,1,361,0,0,0,0,0,1,0,0,1,0,False,True
1718,1829_01,0.0,D/56/P,48.0,0.0,0.0,0.12001475866232851,0.0034054146092286734,0.005489111031774367,0.010525007251481373,Thelix Hultz,1,0,1,0,1,0,0,2214.0,6,56,0,0,0,1,0,0,0,0,1,0,False,True
1719,1829_02,0.0,D/56/P,30.0,0.0,6.979828296223913e-05,0.21460436722235265,0.0,8.925383791503035e-05,0.01222392574483073,Propsh Clumshangs,1,0,1,0,0,0,1,6696.0,6,56,0,0,0,1,0,0,0,0,1,0,False,True
1720,1829_03,0.0,D/56/P,22.0,0.0,0.0,0.29792372454969307,0.0008939213349225268,0.09835772938236344,0.0007873036920399453,Luxion Clumshangs,1,0,1,0,0,0,1,11126.0,6,56,0,0,0,1,0,0,0,0,1,0,False,True
1721,1829_04,0.0,D/56/P,28.0,1.0,0.0,0.14839164123033577,0.00012770304784607525,0.00923777222420564,0.06513902125719968,Hadiram Gloother,1,0,1,0,0,0,1,6206.0,6,56,0,0,0,1,0,0,0,0,1,0,False,True
1722,1829_05,1.0,D/56/P,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Atrinon Persed,1,0,1,0,1,0,0,0.0,6,56,0,0,0,1,0,0,0,0,1,0,False,True
1723,1829_06,0.0,D/56/P,29.0,0.0,0.0,0.023446147653708112,0.0,0.0,0.08100940620726806,Ankark Persed,0,0,1,0,0,0,1,2654.0,6,56,0,0,0,1,0,0,0,0,1,0,False,True
1724,1831_01,1.0,G/288/S,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Almary Gordanieves,0,1,0,0,0,0,1,2654.0,1,288,0,0,0,0,0,0,1,0,0,1,False,True
1725,1833_01,0.0,C/61/P,48.0,0.0,0.009771759614713478,0.004259886626639385,0.0,0.18305962156372724,0.021588695976463762,Mirark Scoudelle,0,0,1,0,1,0,0,4890.0,1,61,0,0,1,0,0,0,0,0,1,0,False,True
1726,1834_01,0.0,F/354/S,26.0,0.0,0.0011865708103580652,0.0,0.06734207389749702,0.0,0.0,Mirark Scoudelle,1,0,0,1,0,0,0,1599.0,1,354,0,0,0,0,0,1,0,0,0,1,False,True
1727,1836_01,0.0,F/362/P,23.0,0.0,0.11439938577510993,0.040854660718478514,0.0,4.4626918957515175e-05,0.0,Ronne Meleon,1,1,0,0,0,0,1,2858.0,1,362,0,0,0,0,0,1,0,0,1,0,False,True
1728,1841_01,0.0,F/365/P,55.0,0.0,0.077057304390312,0.0,0.0,0.0,0.0,Ivaney Flynney,0,1,0,0,0,0,1,1104.0,1,365,0,0,0,0,0,1,0,0,1,0,False,True
1729,1843_01,0.0,E/112/P,46.0,0.0,0.1569763383820758,0.005131989400597055,0.0058317725183041035,0.0,0.008038785066092072,Saxinon Unaasor,0,0,1,0,0,0,1,1104.0,1,112,0,0,0,0,1,0,0,0,1,0,False,True
1730,1844_01,0.0,F/355/S,38.0,0.0,0.0,0.0,0.0,0.0,0.05722454730037708,Andan Stannondez,0,1,0,0,0,1,0,1381.0,3,355,0,0,0,0,0,1,0,0,0,1,False,True
1731,1844_02,1.0,G/289/S,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Garley Stannondez,1,1,0,0,0,0,1,0.0,3,289,0,0,0,0,0,0,1,0,0,1,True,False
1732,1844_03,1.0,G/289/S,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Winia Stannondez,1,1,0,0,0,0,1,0.0,3,289,0,0,0,0,0,0,1,0,0,1,True,False
1733,1846_01,0.0,F/366/P,20.0,0.0,0.0,0.0,0.0,0.035166012138521954,0.0006629925827704803,Elicia Mejiamsey,0,1,0,0,0,0,1,804.0,1,366,0,0,0,0,0,1,0,0,1,0,False,True
1734,1847_01,0.0,G/290/S,65.0,0.0,0.00034899141481119564,0.01063294535940697,0.0,0.0,0.005096755480048067,Jaimez Tuckers,0,1,0,0,0,0,1,804.0,1,290,0,0,0,0,0,0,1,0,0,1,False,True
1735,1848_01,0.0,G/291/S,65.0,0.0,0.012633489216165283,0.0,8.513536523071684e-05,0.0,0.027472755148551777,Hellia Gilleranks,0,1,0,0,0,0,1,846.0,1,291,0,0,0,0,0,0,1,0,0,1,False,True
1736,1849_01,0.0,F/367/P,25.0,0.0,0.007887205974733021,0.0,0.0,0.05721171010353445,0.0,Antone Sellentry,0,1,0,0,0,0,1,1395.0,1,367,0,0,0,0,0,1,0,0,1,0,False,True
1737,1850_01,0.0,F/356/S,54.0,0.0,0.0,0.010599402945023984,0.010939894432147114,0.0,0.0,Troya Schwardson,0,1,0,0,0,1,0,573.0,2,356,0,0,0,0,0,1,0,0,0,1,False,True
1738,1850_02,0.0,F/356/S,25.0,0.0,0.0,0.0,4.256768261535842e-05,0.032800785433773655,0.0010359259105788754,Leene Schwardson,0,1,0,0,1,0,0,761.0,2,356,0,0,0,0,0,1,0,0,0,1,False,True
1739,1853_01,1.0,G/302/P,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Annez Webstenson,1,1,0,0,0,0,1,0.0,1,302,0,0,0,0,0,0,1,0,1,0,False,True
1740,1854_01,0.0,A/22/S,53.0,0.0,0.0,0.453728239358669,0.0,0.0,0.03194795508225252,Gorab Unprive,1,0,1,0,1,0,0,14298.0,1,22,1,0,0,0,0,0,0,0,0,1,False,True
1741,1855_01,1.0,G/303/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ellena Jenson,1,1,0,0,0,0,1,0.0,2,303,0,0,0,0,0,0,1,0,1,0,True,False
1742,1855_02,0.0,E/113/P,39.0,0.0,0.0,0.0014423238184684533,0.03677847777966967,0.0,0.0035221480959681762,Mabela Jenson,0,1,0,0,0,0,1,992.0,2,113,0,0,0,0,1,0,0,0,1,0,False,True
1743,1856_01,0.0,F/368/P,22.0,0.0,0.000558386263697913,0.023815114211920976,0.0,0.0012049268118529096,0.0,Adriet Combson,1,1,0,0,0,0,1,745.0,1,368,0,0,0,0,0,1,0,0,1,0,False,True
1744,1857_01,0.0,D/63/S,31.0,0.0,0.008375793955468695,0.0,0.027966967478290482,0.0023205997857907892,0.0,Pios Emone,0,0,0,1,1,0,0,829.0,1,63,0,0,0,1,0,0,0,0,0,1,False,True
1745,1859_01,1.0,F/357/S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Slix Seen,1,0,0,1,0,0,0,0.0,1,357,0,0,0,0,0,1,0,0,0,1,False,True
1746,1860_01,0.0,A/13/P,35.0,1.0,0.0,3.3542414382987286e-05,0.0,0.0,0.13077528695147722,Caiah Headfair,0,0,1,0,0,0,1,3157.0,2,13,1,0,0,0,0,0,0,0,1,0,False,True
1747,1860_02,0.0,A/13/P,35.0,0.0,0.006630836881412717,0.11541944789185926,0.0,0.017449125312388434,0.013176977582563296,Krazet Headfair,0,0,1,0,1,0,0,4245.0,2,13,1,0,0,0,0,0,0,0,1,0,False,True
1748,1861_01,1.0,F/358/S,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Choney Clake,1,0,0,1,0,0,1,0.0,2,358,0,0,0,0,0,1,0,0,0,1,False,True
1749,1861_02,0.0,F/358/S,61.0,0.0,0.06651776366301389,0.013920101968939724,0.0414609228673591,0.0,0.005511125844279617,Apix Clake,0,0,0,1,0,0,1,2475.0,2,358,0,0,0,0,0,1,0,0,0,1,False,True
1750,1863_01,0.0,F/370/P,58.0,0.0,0.000977175961471348,0.0,0.04601566490720245,0.0,0.0,Bony Handertiz,1,1,0,0,1,0,0,1095.0,1,370,0,0,0,0,0,1,0,0,1,0,False,True
1751,1864_01,0.0,D/64/S,26.0,0.0,0.12228659174984295,0.0007379331164257203,0.0,0.0001785076758300607,0.0,Hone Erflé,0,0,0,1,0,0,1,1095.0,1,64,0,0,0,1,0,0,0,0,0,1,False,True
1752,1865_01,1.0,G/292/S,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Elanda Roses,0,1,0,0,0,0,1,0.0,6,292,0,0,0,0,0,0,1,0,0,1,True,False
1753,1865_02,0.0,G/292/S,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Dandra Roses,0,1,0,0,0,0,1,0.0,6,292,0,0,0,0,0,0,1,0,0,1,True,False
